"story_id","question_id","language_code","cefr_level","prompt","choices_json","correct_index","correct_answer","explanation","canonical_url","license"
"ko-first-day-in-seoul","q2","ko","A1","What does the employee’s gesture tell Leo?","[""Use the stairs on the right"",""Wait beside the bakery"",""Return to the ticket hall""]","0","Use the stairs on the right","The employee points to 오른쪽 계단, the stairs on the right, before describing the exit as 저쪽.","https://melolingua.com/learn-korean/stories/a1/first-day-in-seoul","CC BY-NC 4.0"
"ko-lunch-at-the-market","q1","ko","A1","What makes Daniel drink water immediately?","[""The gimbap is dry"",""The tteokbokki is spicy"",""The market is hot""]","1","The tteokbokki is spicy","He drinks just after tasting the red tteokbokki, then says it is 조금 매워요.","https://melolingua.com/learn-korean/stories/a1/lunch-at-the-market","CC BY-NC 4.0"
"ko-lunch-at-the-market","q2","ko","A1","How does the vendor respond to Daniel’s second request?","[""Uses less sauce and adds gimbap"",""Removes the tteokbokki"",""Offers only cold water""]","0","Uses less sauce and adds gimbap","The vendor makes the dish gentler with less sauce and adds a small extra piece of gimbap.","https://melolingua.com/learn-korean/stories/a1/lunch-at-the-market","CC BY-NC 4.0"
"ko-the-missed-bus","q1","ko","A1","What prevents Sua from boarding the first bus?","[""She cannot find her transit card"",""She is at the wrong stop"",""The bus is already full""]","0","She cannot find her transit card","The card is hidden under other items in her bag while the bus doors are open.","https://melolingua.com/learn-korean/stories/a1/the-missed-bus","CC BY-NC 4.0"
"ko-the-missed-bus","q2","ko","A1","Why does Sua hold the card tightly at the end?","[""She plans to buy a new card"",""She does not want to lose time again"",""The person beside her asks for it""]","1","She does not want to lose time again","This is an inference: after missing one bus while searching, she makes sure the card is ready for the next one.","https://melolingua.com/learn-korean/stories/a1/the-missed-bus","CC BY-NC 4.0"
"ko-a-new-library-card","q1","ko","A2","Why can Alex leave the 보호자 box empty?","[""The field is only for children"",""The printer is broken"",""The address is enough for every applicant""]","0","The field is only for children","The librarian identifies it as 어린이에게 필요한 항목, a field needed for children.","https://melolingua.com/learn-korean/stories/a2/a-new-library-card","CC BY-NC 4.0"
"ko-a-new-library-card","q2","ko","A2","What shows Alex has become more independent by the end?","[""Alex sharpens the pencil"",""Alex checks out the books without help"",""Alex asks for a second form""]","1","Alex checks out the books without help","The final line contrasts the earlier explanation with 직접 대출하고, completing the checkout independently.","https://melolingua.com/learn-korean/stories/a2/a-new-library-card","CC BY-NC 4.0"
"ko-a-small-birthday-surprise","q1","ko","A2","What reveals the surprise before Nari enters the kitchen?","[""The smell of cake"",""Three pairs of friends’ shoes"",""Music from the living room""]","1","Three pairs of friends’ shoes","The shoes by the entryway are physical evidence that her friends are already inside.","https://melolingua.com/learn-korean/stories/a2/a-small-birthday-surprise","CC BY-NC 4.0"
"ko-a-small-birthday-surprise","q2","ko","A2","Why do the friends keep the celebration small?","[""Nari dislikes big parties"",""The apartment has no table"",""Most friends are working late""]","0","Nari dislikes big parties","Hyejin says 큰 파티 싫어하니까, showing that the scale reflects Nari’s preference.","https://melolingua.com/learn-korean/stories/a2/a-small-birthday-surprise","CC BY-NC 4.0"
"ko-the-late-train-home","q1","ko","A2","What first suggests that the older passenger needs help?","[""They repeatedly turn the route map around"",""They ask Taeho for money"",""They stand on the wrong platform""]","0","They repeatedly turn the route map around","The repeated movement of the folded map is a visual clue before Taeho asks any question.","https://melolingua.com/learn-korean/stories/a2/the-late-train-home","CC BY-NC 4.0"
"ko-the-late-train-home","q2","ko","A2","How does Taeho reduce the passenger’s worry about the last transfer?","[""He calls a taxi"",""He offers to travel together to Gongdeok"",""He asks the train to wait""]","1","He offers to travel together to Gongdeok","Because he is going the same way, Taeho offers concrete help through the transfer point.","https://melolingua.com/learn-korean/stories/a2/the-late-train-home","CC BY-NC 4.0"
"ko-the-lost-umbrella","q1","ko","A2","What proves that the black umbrella is not Hana’s?","[""A broken handle"",""Doyun’s blue name tag"",""A café receipt""]","1","Doyun’s blue name tag","The name 도윤 on the blue tag overturns Hana’s assumption that the umbrella is hers.","https://melolingua.com/learn-korean/stories/a2/the-lost-umbrella","CC BY-NC 4.0"
"ko-the-lost-umbrella","q2","ko","A2","Why is Doyun already holding Hana’s striped umbrella?","[""He bought it for her"",""He also noticed the umbrellas were switched"",""The barista gave it to him as a gift""]","1","He also noticed the umbrellas were switched","His line 저도 바뀐 줄 알았어요 shows that he independently understood the same mix-up.","https://melolingua.com/learn-korean/stories/a2/the-lost-umbrella","CC BY-NC 4.0"
"ko-the-weekend-hike","q1","ko","A2","Why does the ranger recommend the right-hand trail?","[""The upper trail is slippery"",""The lookout is closed"",""The hikers lack tickets""]","0","The upper trail is slippery","미끄러우니까 directly links the wet upper trail to the safer route recommendation.","https://melolingua.com/learn-korean/stories/a2/the-weekend-hike","CC BY-NC 4.0"
"ko-the-weekend-hike","q2","ko","A2","What unexpected benefit comes from choosing the longer route?","[""They reach the summit first"",""They find a quiet lookout view"",""They avoid all clouds""]","1","They find a quiet lookout view","The slower route leads to a lower lookout where the city rooftops appear between clouds.","https://melolingua.com/learn-korean/stories/a2/the-weekend-hike","CC BY-NC 4.0"
"ru-a-snowy-walk","q1","ru","A1","What clue helps Lena find the mitten’s owner?","[""Children’s footprints"",""A written name"",""A tram ticket""]","0","Children’s footprints","The детские следы lead from the mitten toward the stop where a child has only one mitten.","https://melolingua.com/learn-russian/stories/a1/a-snowy-walk","CC BY-NC 4.0"
"ru-a-snowy-walk","q2","ru","A1","How does Lena confirm ownership?","[""She asks whether it is theirs"",""She checks the child’s pocket"",""She calls the police""]","0","She asks whether it is theirs","Это ваша варежка? is a direct but polite ownership check with an unfamiliar adult.","https://melolingua.com/learn-russian/stories/a1/a-snowy-walk","CC BY-NC 4.0"
"ru-lunch-at-the-dacha","q1","ru","A1","What is missing from the lunch table?","[""Salt"",""Tomatoes"",""Dill""]","0","Salt","The jar is empty, and Misha says У нас нет соли, using the genitive after нет.","https://melolingua.com/learn-russian/stories/a1/lunch-at-the-dacha","CC BY-NC 4.0"
"ru-lunch-at-the-dacha","q2","ru","A1","What extra item does Vera send back with Lena?","[""Three green apples"",""A loaf of rye bread"",""Two cucumbers""]","0","Three green apples","The final line adds three green apples, turning a borrowed ingredient into a small neighborly exchange.","https://melolingua.com/learn-russian/stories/a1/lunch-at-the-dacha","CC BY-NC 4.0"
"ru-morning-at-the-bakery","q1","ru","A1","Why does Anna change her order?","[""The bakery has no tea"",""Another customer takes the last cinnamon bun"",""The clerk recommends rye bread""]","1","Another customer takes the last cinnamon bun","Последнюю булочку means “the last bun,” so Anna must ask what else is warm.","https://melolingua.com/learn-russian/stories/a1/morning-at-the-bakery","CC BY-NC 4.0"
"ru-morning-at-the-bakery","q2","ru","A1","What suggests that Anna enjoys the replacement?","[""She orders another cinnamon bun"",""She smiles at the pastry’s crisp sound"",""She leaves the plate untouched""]","1","She smiles at the pastry’s crisp sound","The final line joins the хруст, or crisp crackle, with her smile and explicit approval.","https://melolingua.com/learn-russian/stories/a1/morning-at-the-bakery","CC BY-NC 4.0"
"ru-the-metro-ticket","q1","ru","A1","What confuses Maria at first?","[""The screen shows many ticket choices"",""Her suitcase is missing"",""The metro entrance is closed""]","0","The screen shows many ticket choices","The many ticket options on the machine lead her to ask a staff member where to buy the card.","https://melolingua.com/learn-russian/stories/a1/the-metro-ticket","CC BY-NC 4.0"
"ru-the-metro-ticket","q2","ru","A1","What does Maria verify before paying?","[""Whether the card is blue"",""Whether the machine accepts bank cards"",""Whether the train has seats""]","1","Whether the machine accepts bank cards","Her follow-up uses этот автомат to confirm the payment method for the specific machine.","https://melolingua.com/learn-russian/stories/a1/the-metro-ticket","CC BY-NC 4.0"
"ru-the-new-neighbor","q1","ru","A1","What prevents Pavel from entering his apartment?","[""The key will not turn"",""He is on the wrong floor"",""The bags block the door""]","0","The key will not turn","The key fits the lock but не поворачивается, so the difficulty is the handle technique.","https://melolingua.com/learn-russian/stories/a1/the-new-neighbor","CC BY-NC 4.0"
"ru-the-new-neighbor","q2","ru","A1","What future invitation grows out of Olga’s help?","[""A walk by the river"",""Tea after Pavel unpacks"",""Dinner at a restaurant""]","1","Tea after Pavel unpacks","The practical first meeting ends with Pavel promising to visit Olga for tea after the move.","https://melolingua.com/learn-russian/stories/a1/the-new-neighbor","CC BY-NC 4.0"
"ru-the-birthday-phone-call","q1","ru","A2","What had Olga planned to do before the incoming call?","[""Call her mother"",""Bake a full cake"",""Visit her brother""]","0","Call her mother","Как раз собиралась звонить marks the action Olga was on the point of starting.","https://melolingua.com/learn-russian/stories/a2/the-birthday-phone-call","CC BY-NC 4.0"
"ru-the-birthday-phone-call","q2","ru","A2","Why has the family gathered at Olga’s mother’s home?","[""To repair the phone"",""To congratulate Olga together"",""To watch a concert""]","1","To congratulate Olga together","Чтобы поздравить states the family’s shared purpose directly.","https://melolingua.com/learn-russian/stories/a2/the-birthday-phone-call","CC BY-NC 4.0"
